group_id,Premise,Hypothesis,label
3876,চাপা গলির ভিতর একজন শিশু খেলছে।,চাপা গলিটি পুরো খালি,Contradiction
3877,অনেক গুলো পুরুষ তাকিয়ে আছে।,পুরুষগুলি কিছু একটি দেখছে,Entailment
3877,অনেক গুলো পুরুষ তাকিয়ে আছে।,পুরুষগুলো ক্যামেরার দিকে তাকিয়ে আছে,Neutral
3877,অনেক গুলো পুরুষ তাকিয়ে আছে।,অনেক মহিলা তাকিয়ে আছে,Contradiction
3878,২ জন মানুষ বসে আছে আর তাদের একজন বাদ্যযন্ত্র বাজাচ্ছে,একজন একটি বাদ্যযন্ত্র বাজাচ্ছে,Entailment
3878,২ জন মানুষ বসে আছে আর তাদের একজন বাদ্যযন্ত্র বাজাচ্ছে,একজন একটি গিটার বাজাচ্ছে,Neutral
3878,২ জন মানুষ বসে আছে আর তাদের একজন বাদ্যযন্ত্র বাজাচ্ছে,দুজন মানুষ চুপচাপ বসে আছে,Contradiction
3879,একজন নারী ছাগল ধরে আছে।,নারীর কাছে একটি ছাগল আছে,Entailment
3879,একজন নারী ছাগল ধরে আছে।,নারীটি একটি পাহাড়ি ছাগল ধরে আছে,Neutral
3879,একজন নারী ছাগল ধরে আছে।,একটি নারী গরু ধরে আছে,Contradiction
3880,একজন মহিলা একটি ছাগলকে আদর করছে,মহিলাটি ছাগলের গায়ে হাত দিচ্ছে,Entailment
3880,একজন মহিলা একটি ছাগলকে আদর করছে,কামিজ পরা মহিলা ছেলেকে আদর করছে,Neutral
3880,একজন মহিলা একটি ছাগলকে আদর করছে,মহিলাটি ছাগলটিকে তাড়া দিচ্ছে,Contradiction
3881,অনেকগুলো মানুষ হেঁটে আসছে।,অনেক মানুষ আসছে,Entailment
3881,অনেকগুলো মানুষ হেঁটে আসছে।,অনেক মানুষ মিছিল করছে,Neutral
3881,অনেকগুলো মানুষ হেঁটে আসছে।,অনেক মানুষ দাঁড়িয়ে আছে,Contradiction
3882,ফসলের মাঠ দিয়ে টুপি পরিহিত দুইজন বালক হেঁটে যাচ্ছে।,বালকগুলোর মাথায় টুপি আছে,Entailment
3882,ফসলের মাঠ দিয়ে টুপি পরিহিত দুইজন বালক হেঁটে যাচ্ছে।,বালক গুলি নদীর দিকে হেঁটে যাচ্ছে,Neutral
3882,ফসলের মাঠ দিয়ে টুপি পরিহিত দুইজন বালক হেঁটে যাচ্ছে।,বালকগুলি মাঠে দাঁড়িয়ে আছে,Contradiction
3883,আবছা আলোতে তিনজন মানুষকে দেখা যাচ্ছে।,আলোর পরিমান কম,Entailment
3883,আবছা আলোতে তিনজন মানুষকে দেখা যাচ্ছে।,আবছা আলোতে তিনজন মানুষকে ব্যাডমিন্টন খেলতে দেখা যাচ্ছে,Neutral
3883,আবছা আলোতে তিনজন মানুষকে দেখা যাচ্ছে।,আবছা আলোতে কাউকে দেখা যাচ্ছে না,Contradiction
3884,গ্রামের পথ ধরে ৩ জন মহিলা ঝুরি মাথাই হেঁটে যাচ্ছে।,কিছু মহিলা মাথায় কিছু বহন করে যাচ্ছে,Entailment
3884,গ্রামের পথ ধরে ৩ জন মহিলা ঝুরি মাথাই হেঁটে যাচ্ছে।,গ্রাম পথে কিছু মহিলা মাথায় ফলের ঝুড়ি নিয়ে যাচ্ছে,Neutral
3884,গ্রামের পথ ধরে ৩ জন মহিলা ঝুরি মাথাই হেঁটে যাচ্ছে।,কিছু মহিলা যদি সাঁতরিয়ে পার করছে,Contradiction
3885,ভাঙা দেয়াল দিয়ে ছয়জন পুরুষ মানুষ দেখা যাচ্ছে।,দেয়ালটি ভাঙা অবস্থায়,Entailment
